queryItem	queryIndex	stringId	ncbiTaxonId	taxonName	preferredName	annotation
STAM	407	9606.ENSP00000366746	9606	Homo sapiens	STAM	Signal transducing adapter molecule 1; Involved in intracellular signal transduction mediated by cytokines and growth factors. Upon IL-2 and GM-CSL stimulation, it plays a role in signaling leading to DNA synthesis and MYC induction. May also play a role in T-cell development. Involved in down-regulation of receptor tyrosine kinase via multivesicular body (MVBs) when complexed with HGS (ESCRT-0 complex). The ESCRT-0 complex binds ubiquitin and acts as sorting machinery that recognizes ubiquitinated receptors and transfers them to further sequential lysosomal sorting/trafficking processes.
SEZ6L	408	9606.ENSP00000248933	9606	Homo sapiens	SEZ6L	Seizure 6-like protein; May contribute to specialized endoplasmic reticulum functions in neurons.
SERINC3	409	9606.ENSP00000340243	9606	Homo sapiens	SERINC3	Serine incorporator 3; Restriction factor required to restrict infectivity of lentiviruses, such as HIV-1: acts by inhibiting an early step of viral infection. Impairs the penetration of the viral particle into the cytoplasm. Belongs to the TDE1 family.
ATP2A2	410	9606.ENSP00000440045	9606	Homo sapiens	ATP2A2	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2; This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the translocation of calcium from the cytosol to the sarcoplasmic reticulum lumen. Isoform 2 is involved in the regulation of the contraction/relaxation cycle. Acts as a regulator of TNFSF11-mediated Ca(2+) signaling pathways via its interaction with TMEM64 which is critical for the TNFSF11-induced CREB1 activation and mitochondrial ROS generation necessary for proper osteoclast generation. Association between TMEM64 and SERCA2 in the ER leads to cytosolic C [...] 
GLS	411	9606.ENSP00000317379	9606	Homo sapiens	GLS	Glutaminase kidney isoform, mitochondrial 65 kDa chain; Catalyzes the first reaction in the primary pathway for the renal catabolism of glutamine. Plays a role in maintaining acid-base homeostasis. Regulates the levels of the neurotransmitter glutamate, the main excitatory neurotransmitter in the brain ; Belongs to the glutaminase family.
PRKCB	412	9606.ENSP00000496129	9606	Homo sapiens	PRKCB	Protein kinase C beta type; Calcium-activated, phospholipid- and diacylglycerol (DAG)- dependent serine/threonine-protein kinase involved in various cellular processes such as regulation of the B-cell receptor (BCR) signalosome, oxidative stress-induced apoptosis, androgen receptor-dependent transcription regulation, insulin signaling and endothelial cells proliferation. Plays a key role in B-cell activation by regulating BCR- induced NF-kappa-B activation. Mediates the activation of the canonical NF-kappa-B pathway (NFKB1) by direct phosphorylation of CARD11/CARMA1 at 'Ser-559', 'Ser- [...] 
GNB1	413	9606.ENSP00000367872	9606	Homo sapiens	GNB1	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1; Guanine nucleotide-binding proteins (G proteins) are involved as a modulator or transducer in various transmembrane signaling systems. The beta and gamma chains are required for the GTPase activity, for replacement of GDP by GTP, and for G protein-effector interaction.
MAP2K4	414	9606.ENSP00000410402	9606	Homo sapiens	MAP2K4	Dual specificity mitogen-activated protein kinase kinase 4; Dual specificity protein kinase which acts as an essential component of the MAP kinase signal transduction pathway. Essential component of the stress-activated protein kinase/c-Jun N-terminal kinase (SAP/JNK) signaling pathway. With MAP2K7/MKK7, is the one of the only known kinase to directly activate the stress-activated protein kinase/c-Jun N-terminal kinases MAPK8/JNK1, MAPK9/JNK2 and MAPK10/JNK3. MAP2K4/MKK4 and MAP2K7/MKK7 both activate the JNKs by phosphorylation, but they differ in their preference for the phosphorylati [...] 
MARK1	415	9606.ENSP00000483424	9606	Homo sapiens	MARK1	Serine/threonine-protein kinase MARK1; Serine/threonine-protein kinase. Involved in cell polarity and microtubule dynamics regulation. Phosphorylates DCX, MAP2 and MAP4. Phosphorylates the microtubule-associated protein MAPT/TAU. Involved in cell polarity by phosphorylating the microtubule-associated proteins MAP2, MAP4 and MAPT/TAU at KXGS motifs, causing detachment from microtubules, and their disassembly. Involved in the regulation of neuronal migration through its dual activities in regulating cellular polarity and microtubule dynamics, possibly by phosphorylating and regulating DC [...] 
EIF1AX	416	9606.ENSP00000368927	9606	Homo sapiens	EIF1AX	Eukaryotic translation initiation factor 1A, X-chromosomal; Seems to be required for maximal rate of protein biosynthesis. Enhances ribosome dissociation into subunits and stabilizes the binding of the initiator Met-tRNA(I) to 40 S ribosomal subunits; Belongs to the eIF-1A family.
TSG101	417	9606.ENSP00000251968	9606	Homo sapiens	TSG101	Tumor susceptibility gene 101 protein; Component of the ESCRT-I complex, a regulator of vesicular trafficking process. Binds to ubiquitinated cargo proteins and is required for the sorting of endocytic ubiquitinated cargos into multivesicular bodies (MVBs). Mediates the association between the ESCRT-0 and ESCRT-I complex. Required for completion of cytokinesis; the function requires CEP55. May be involved in cell growth and differentiation. Acts as a negative growth regulator. Involved in the budding of many viruses through an interaction with viral proteins that contain a late-budding [...] 
DMAC2L	418	9606.ENSP00000451583	9606	Homo sapiens	DMAC2L	ATP synthase subunit s, mitochondrial; Involved in regulation of mitochondrial membrane ATP synthase. Necessary for H(+) conduction of ATP synthase. Facilitates energy-driven catalysis of ATP synthesis by blocking a proton leak through an alternative proton exit pathway.
NOL4	419	9606.ENSP00000261592	9606	Homo sapiens	NOL4	Nucleolar protein 4.
CAPZA2	420	9606.ENSP00000354947	9606	Homo sapiens	CAPZA2	F-actin-capping protein subunit alpha-2; F-actin-capping proteins bind in a Ca(2+)-independent manner to the fast growing ends of actin filaments (barbed end) thereby blocking the exchange of subunits at these ends. Unlike other capping proteins (such as gelsolin and severin), these proteins do not sever actin filaments.
ATP2B3	421	9606.ENSP00000263519	9606	Homo sapiens	ATP2B3	Plasma membrane calcium-transporting ATPase 3; This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the transport of calcium out of the cell.
WDR37	422	9606.ENSP00000263150	9606	Homo sapiens	WDR37	WD repeat domain 37.
STXBP6	423	9606.ENSP00000324302	9606	Homo sapiens	STXBP6	Syntaxin-binding protein 6; Forms non-fusogenic complexes with SNAP25 and STX1A and may thereby modulate the formation of functional SNARE complexes and exocytosis.
LRPAP1	424	9606.ENSP00000497444	9606	Homo sapiens	LRPAP1	Alpha-2-macroglobulin receptor-associated protein; Molecular chaperone for LDL receptor-related proteins that may regulate their ligand binding activity along the secretory pathway. Belongs to the alpha-2-MRAP family.
NRGN	425	9606.ENSP00000284292	9606	Homo sapiens	NRGN	NEUG(55-78); Acts as a 'third messenger' substrate of protein kinase C- mediated molecular cascades during synaptic development and remodeling. Binds to calmodulin in the absence of calcium (By similarity). Belongs to the neurogranin family.
NOVA1	426	9606.ENSP00000438875	9606	Homo sapiens	NOVA1	RNA-binding protein Nova-1; May regulate RNA splicing or metabolism in a specific subset of developing neurons.
FBXO3	427	9606.ENSP00000265651	9606	Homo sapiens	FBXO3	F-box only protein 3; Substrate recognition component of the SCF (SKP1-CUL1-F-box protein)-type E3 ubiquitin ligase complex. Mediates the ubiquitination of HIPK2 and probably that of EP300, leading to rapid degradation by the proteasome. In the presence of PML, HIPK2 ubiquitination still occurs, but degradation is prevented. PML, HIPK2 and FBXO3 may act synergically to activate p53/TP53-dependent transactivation.
SHANK2	428	9606.ENSP00000345193	9606	Homo sapiens	SHANK2	SH3 and multiple ankyrin repeat domains protein 2; Seems to be an adapter protein in the postsynaptic density (PSD) of excitatory synapses that interconnects receptors of the postsynaptic membrane including NMDA-type and metabotropic glutamate receptors, and the actin-based cytoskeleton. May play a role in the structural and functional organization of the dendritic spine and synaptic junction.
GET1	429	9606.ENSP00000496813	9606	Homo sapiens	GET1	Tail-anchored protein insertion receptor WRB; Receptor for ASNA1/TRC40-mediated insertion of tail-anchored (TA) proteins into the ER membrane; Belongs to the WRB/GET1 family.
NBEA	430	9606.ENSP00000383295	9606	Homo sapiens	NBEA	Neurobeachin; Binds to type II regulatory subunits of protein kinase A and anchors/targets them to the membrane. May anchor the kinase to cytoskeletal and/or organelle-associated proteins (By similarity). Belongs to the WD repeat neurobeachin family.
YARS1	431	9606.ENSP00000362576	9606	Homo sapiens	YARS1	Tyrosine--tRNA ligase, cytoplasmic, N-terminally processed; Catalyzes the attachment of tyrosine to tRNA(Tyr) in a two- step reaction: tyrosine is first activated by ATP to form Tyr-AMP and then transferred to the acceptor end of tRNA(Tyr); Belongs to the class-I aminoacyl-tRNA synthetase family.
OLFM1	432	9606.ENSP00000360858	9606	Homo sapiens	OLFM1	Noelin; Contributes to the regulation of axonal growth in the embryonic and adult central nervous system by inhibiting interactions between RTN4R and LINGO1. Inhibits RTN4R-mediated axon growth cone collapse (By similarity). May play an important role in regulating the production of neural crest cells by the neural tube (By similarity). May be required for normal responses to olfactory stimuli (By similarity).
KPNA1	433	9606.ENSP00000343701	9606	Homo sapiens	KPNA1	Importin subunit alpha-5, N-terminally processed; Functions in nuclear protein import as an adapter protein for nuclear receptor KPNB1. Binds specifically and directly to substrates containing either a simple or bipartite NLS motif. Docking of the importin/substrate complex to the nuclear pore complex (NPC) is mediated by KPNB1 through binding to nucleoporin FxFG repeats and the complex is subsequently translocated through the pore by an energy requiring, Ran-dependent mechanism. At the nucleoplasmic side of the NPC, Ran binds to importin-beta and the three components separate and impo [...] 
CCNC	434	9606.ENSP00000428982	9606	Homo sapiens	CCNC	Cyclin-C; Component of the Mediator complex, a coactivator involved in regulated gene transcription of nearly all RNA polymerase II-dependent genes. Mediator functions as a bridge to convey information from gene- specific regulatory proteins to the basal RNA polymerase II transcription machinery. Mediator is recruited to promoters by direct interactions with regulatory proteins and serves as a scaffold for the assembly of a functional preinitiation complex with RNA polymerase II and the general transcription factors. Binds to and activates cyclin- dependent kinase CDK8 that phosphoryla [...] 
ID2	435	9606.ENSP00000234091	9606	Homo sapiens	ID2	DNA-binding protein inhibitor ID-2; Transcriptional regulator (lacking a basic DNA binding domain) which negatively regulates the basic helix-loop-helix (bHLH) transcription factors by forming heterodimers and inhibiting their DNA binding and transcriptional activity. Implicated in regulating a variety of cellular processes, including cellular growth, senescence, differentiation, apoptosis, angiogenesis, and neoplastic transformation. Inhibits skeletal muscle and cardiac myocyte differentiation. Regulates the circadian clock by repressing the transcriptional activator activity of the C [...] 
HAGH	436	9606.ENSP00000380514	9606	Homo sapiens	HAGH	Hydroxyacylglutathione hydrolase, mitochondrial; Thiolesterase that catalyzes the hydrolysis of S-D-lactoyl- glutathione to form glutathione and D-lactic acid.
TOM1	437	9606.ENSP00000413697	9606	Homo sapiens	TOM1	Target of Myb protein 1; May be involved in intracellular trafficking. Probable association with membranes; Belongs to the TOM1 family.
GOLGA8A	438	9606.ENSP00000352111	9606	Homo sapiens	GOLGA8A	Golgin subfamily A member 8A; May be involved in maintaining Golgi structure.
DNM1	439	9606.ENSP00000362014	9606	Homo sapiens	DNM1	Dynamin-1; Microtubule-associated force-producing protein involved in producing microtubule bundles and able to bind and hydrolyze GTP. Most probably involved in vesicular trafficking processes. Involved in receptor-mediated endocytosis.
SLBP	440	9606.ENSP00000417686	9606	Homo sapiens	SLBP	Histone RNA hairpin-binding protein; RNA-binding protein involved in the histone pre-mRNA processing. Binds the stem-loop structure of replication-dependent histone pre-mRNAs and contributes to efficient 3'-end processing by stabilizing the complex between histone pre-mRNA and U7 small nuclear ribonucleoprotein (snRNP), via the histone downstream element (HDE). Plays an important role in targeting mature histone mRNA from the nucleus to the cytoplasm and to the translation machinery. Stabilizes mature histone mRNA and could be involved in cell-cycle regulation of histone gene expressio [...] 
RAD23A	441	9606.ENSP00000467024	9606	Homo sapiens	RAD23A	UV excision repair protein RAD23 homolog A; Multiubiquitin chain receptor involved in modulation of proteasomal degradation. Binds to 'Lys-48'-linked polyubiquitin chains in a length-dependent manner and with a lower affinity to 'Lys-63'- linked polyubiquitin chains. Proposed to be capable to bind simultaneously to the 26S proteasome and to polyubiquitinated substrates and to deliver ubiquitinated proteins to the proteasome. (Microbial infection) Involved in Vpr-dependent replication of HIV-1 in non-proliferating cells and primary macrophages. Required for the association of HIV-1 Vpr  [...] 
CSE1L	442	9606.ENSP00000262982	9606	Homo sapiens	CSE1L	Exportin-2; Export receptor for importin-alpha. Mediates importin-alpha re-export from the nucleus to the cytoplasm after import substrates (cargos) have been released into the nucleoplasm. In the nucleus binds cooperatively to importin-alpha and to the GTPase Ran in its active GTP-bound form. Docking of this trimeric complex to the nuclear pore complex (NPC) is mediated through binding to nucleoporins. Upon transit of a nuclear export complex into the cytoplasm, disassembling of the complex and hydrolysis of Ran-GTP to Ran-GDP (induced by RANBP1 and RANGAP1, respectively) cause releas [...] 
APP	443	9606.ENSP00000284981	9606	Homo sapiens	APP	Gamma-secretase C-terminal fragment 50; Functions as a cell surface receptor and performs physiological functions on the surface of neurons relevant to neurite growth, neuronal adhesion and axonogenesis. Interaction between APP molecules on neighboring cells promotes synaptogenesis. Involved in cell mobility and transcription regulation through protein-protein interactions. Can promote transcription activation through binding to APBB1-KAT5 and inhibits Notch signaling through interaction with Numb. Couples to apoptosis- inducing pathways such as those mediated by G(O) and JIP. Inhibits [...] 
SAE1	444	9606.ENSP00000270225	9606	Homo sapiens	SAE1	SUMO-activating enzyme subunit 1, N-terminally processed; The heterodimer acts as an E1 ligase for SUMO1, SUMO2, SUMO3, and probably SUMO4. It mediates ATP-dependent activation of SUMO proteins followed by formation of a thioester bond between a SUMO protein and a conserved active site cysteine residue on UBA2/SAE2.
AP3B2	445	9606.ENSP00000440984	9606	Homo sapiens	AP3B2	AP-3 complex subunit beta-2; Subunit of non-clathrin- and clathrin-associated adaptor protein complex 3 (AP-3) that plays a role in protein sorting in the late-Golgi/trans-Golgi network (TGN) and/or endosomes. The AP complexes mediate both the recruitment of clathrin to membranes and the recognition of sorting signals within the cytosolic tails of transmembrane cargo molecules. AP-3 appears to be involved in the sorting of a subset of transmembrane proteins targeted to lysosomes and lysosome-related organelles. In concert with the BLOC-1 complex, AP-3 is required to target cargos into  [...] 
SEC23IP	446	9606.ENSP00000358071	9606	Homo sapiens	SEC23IP	SEC23-interacting protein; Plays a role in the organization of endoplasmic reticulum exit sites. Specifically binds to phosphatidylinositol 3-phosphate (PI(3)P), phosphatidylinositol 4-phosphate (PI(4)P) and phosphatidylinositol 5-phosphate (PI(5)P). Belongs to the PA-PLA1 family.
SKAP2	447	9606.ENSP00000005587	9606	Homo sapiens	SKAP2	Src kinase-associated phosphoprotein 2; May be involved in B-cell and macrophage adhesion processes. In B-cells, may act by coupling the B-cell receptor (BCR) to integrin activation. May play a role in src signaling pathway. Belongs to the SKAP family.
DYNLL1	448	9606.ENSP00000376297	9606	Homo sapiens	DYNLL1	Dynein light chain 1, cytoplasmic; Acts as one of several non-catalytic accessory components of the cytoplasmic dynein 1 complex that are thought to be involved in linking dynein to cargos and to adapter proteins that regulate dynein function. Cytoplasmic dynein 1 acts as a motor for the intracellular retrograde motility of vesicles and organelles along microtubules. May play a role in changing or maintaining the spatial distribution of cytoskeletal structures. Promotes transactivation functions of ESR1 and plays a role in the nuclear localization of ESR1; Belongs to the dynein light c [...] 
MAP2K5	449	9606.ENSP00000178640	9606	Homo sapiens	MAP2K5	Dual specificity mitogen-activated protein kinase kinase 5; Acts as a scaffold for the formation of a ternary MAP3K2/MAP3K3-MAP3K5-MAPK7 signaling complex. Activation of this pathway appears to play a critical role in protecting cells from stress-induced apoptosis, neuronal survival and cardiac development and angiogenesis.
KIAA0513	450	9606.ENSP00000457408	9606	Homo sapiens	KIAA0513	Uncharacterized protein KIAA0513; KIAA0513.
PAPSS1	451	9606.ENSP00000265174	9606	Homo sapiens	PAPSS1	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1; Bifunctional enzyme with both ATP sulfurylase and APS kinase activity, which mediates two steps in the sulfate activation pathway. The first step is the transfer of a sulfate group to ATP to yield adenosine 5'-phosphosulfate (APS), and the second step is the transfer of a phosphate group from ATP to APS yielding 3'-phosphoadenylylsulfate (PAPS: activated sulfate donor used by sulfotransferase). In mammals, PAPS is the sole source of sulfate; APS appears to be only an intermediate in the sulfate-activation pathway. Required  [...] 
UGP2	452	9606.ENSP00000338703	9606	Homo sapiens	UGP2	UTP--glucose-1-phosphate uridylyltransferase; Plays a central role as a glucosyl donor in cellular metabolic pathways; Belongs to the UDPGP type 1 family.
CYFIP2	453	9606.ENSP00000479719	9606	Homo sapiens	CYFIP2	Cytoplasmic FMR1-interacting protein 2; Involved in T-cell adhesion and p53/TP53-dependent induction of apoptosis. Does not bind RNA. As component of the WAVE1 complex, required for BDNF-NTRK2 endocytic trafficking and signaling from early endosomes (By similarity).
DGKI	454	9606.ENSP00000288490	9606	Homo sapiens	DGKI	Diacylglycerol kinase iota.
PRKAA1	455	9606.ENSP00000346148	9606	Homo sapiens	PRKAA1	5'-AMP-activated protein kinase catalytic subunit alpha-1; Catalytic subunit of AMP-activated protein kinase (AMPK), an energy sensor protein kinase that plays a key role in regulating cellular energy metabolism. In response to reduction of intracellular ATP levels, AMPK activates energy-producing pathways and inhibits energy-consuming processes: inhibits protein, carbohydrate and lipid biosynthesis, as well as cell growth and proliferation. AMPK acts via direct phosphorylation of metabolic enzymes, and by longer-term effects via phosphorylation of transcription regulators. Also acts a [...] 
IFIT1	456	9606.ENSP00000360869	9606	Homo sapiens	IFIT1	Interferon-induced protein with tetratricopeptide repeats 1; Interferon-induced antiviral RNA-binding protein that specifically binds single-stranded RNA bearing a 5'-triphosphate group (PPP-RNA), thereby acting as a sensor of viral single-stranded RNAs and inhibiting expression of viral messenger RNAs. Single-stranded PPP- RNAs, which lack 2'-O-methylation of the 5' cap and bear a 5'- triphosphate group instead, are specific from viruses, providing a molecular signature to distinguish between self and non-self mRNAs by the host during viral infection. Directly binds PPP-RNA in a non-  [...] 
LMO4	457	9606.ENSP00000359575	9606	Homo sapiens	LMO4	LIM domain transcription factor LMO4; Probable transcriptional factor.
NCKAP1	458	9606.ENSP00000354251	9606	Homo sapiens	NCKAP1	Nck-associated protein 1; Part of the WAVE complex that regulates lamellipodia formation. The WAVE complex regulates actin filament reorganization via its interaction with the Arp2/3 complex. Actin remodeling activity is regulated by RAC1. As component of the WAVE1 complex, required for BDNF-NTRK2 endocytic trafficking and signaling from early endosomes.
RNF14	459	9606.ENSP00000324956	9606	Homo sapiens	RNF14	E3 ubiquitin-protein ligase RNF14; Might act as an E3 ubiquitin-protein ligase which accepts ubiquitin from specific E2 ubiquitin-conjugating enzymes and then transfers it to substrates, which could be nuclear proteins. Could play a role as a coactivator for androgen- and, to a lesser extent, progesterone-dependent transcription; Belongs to the RBR family. RNF14 subfamily.
NDUFB4	460	9606.ENSP00000184266	9606	Homo sapiens	NDUFB4	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4; Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), that is believed not to be involved in catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone.
AKR1A1	461	9606.ENSP00000361140	9606	Homo sapiens	AKR1A1	Aldo-keto reductase family 1 member A1; Catalyzes the NADPH-dependent reduction of a wide variety of carbonyl-containing compounds to their corresponding alcohols. Displays enzymatic activity towards endogenous metabolites such as aromatic and aliphatic aldehydes, ketones, monosaccharides and bile acids, with a preference for negatively charged substrates, such as glucuronate and succinic semialdehyde. Functions as a detoxifiying enzyme by reducing a range of toxic aldehydes. Reduces methylglyoxal and 3-deoxyglucosone, which are present at elevated levels under hyperglycemic conditions [...] 
SLIT1	462	9606.ENSP00000266058	9606	Homo sapiens	SLIT1	Slit homolog 1 protein; Thought to act as molecular guidance cue in cellular migration, and function appears to be mediated by interaction with roundabout homolog receptors. During neural development involved in axonal navigation at the ventral midline of the neural tube and projection of axons to different regions (By similarity). SLIT1 and SLIT2 together seem to be essential for midline guidance in the forebrain by acting as repulsive signal preventing inappropriate midline crossing by axons projecting from the olfactory bulb.
HYOU1	463	9606.ENSP00000480150	9606	Homo sapiens	HYOU1	Hypoxia up-regulated protein 1; Has a pivotal role in cytoprotective cellular mechanisms triggered by oxygen deprivation. May play a role as a molecular chaperone and participate in protein folding. Belongs to the heat shock protein 70 family.
R3HDM1	464	9606.ENSP00000387010	9606	Homo sapiens	R3HDM1	R3H domain containing 1.
PPP2R5B	465	9606.ENSP00000164133	9606	Homo sapiens	PPP2R5B	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform; As the regulatory component of the serine/threonine-protein phosphatase 2A (PP2A) holoenzyme, modulates substrate specificity, subcellular localization, and responsiveness to phosphorylation. The phosphorylated form mediates the interaction between PP2A and AKT1, leading to AKT1 dephosphorylation.
UROS	466	9606.ENSP00000357787	9606	Homo sapiens	UROS	Uroporphyrinogen-III synthase; Catalyzes cyclization of the linear tetrapyrrole, hydroxymethylbilane, to the macrocyclic uroporphyrinogen III, the branch point for the various sub-pathways leading to the wide diversity of porphyrins. Porphyrins act as cofactors for a multitude of enzymes that perform a variety of processes within the cell such as methionine synthesis (vitamin B12) or oxygen transport (heme).
DUSP11	467	9606.ENSP00000272444	9606	Homo sapiens	DUSP11	RNA/RNP complex-1-interacting phosphatase; Possesses RNA 5'-triphosphatase and diphosphatase activities, but displays a poor protein-tyrosine phosphatase activity. In addition, has phosphatase activity with ATP, ADP and O-methylfluorescein phosphate (in vitro). Binds to RNA. May participate in nuclear mRNA metabolism; Belongs to the protein-tyrosine phosphatase family. Non- receptor class dual specificity subfamily.
UBB	468	9606.ENSP00000478771	9606	Homo sapiens	UBB	Polyubiquitin-B; [Ubiquitin]: Exists either covalently attached to another protein, or free (unanchored). When covalently bound, it is conjugated to target proteins via an isopeptide bond either as a monomer (monoubiquitin), a polymer linked via different Lys residues of the ubiquitin (polyubiquitin chains) or a linear polymer linked via the initiator Met of the ubiquitin (linear polyubiquitin chains). Polyubiquitin chains, when attached to a target protein, have different functions depending on the Lys residue of the ubiquitin that is linked: Lys-6-linked may be involved in DNA repair [...] 
PRKRA	469	9606.ENSP00000318176	9606	Homo sapiens	PRKRA	Interferon-inducible double-stranded RNA-dependent protein kinase activator A; Activates EIF2AK2/PKR in the absence of double-stranded RNA (dsRNA), leading to phosphorylation of EIF2S1/EFI2-alpha and inhibition of translation and induction of apoptosis. Required for siRNA production by DICER1 and for subsequent siRNA-mediated post- transcriptional gene silencing. Does not seem to be required for processing of pre-miRNA to miRNA by DICER1. Promotes UBC9-p53/TP53 association and sumoylation and phosphorylation of p53/TP53 at 'Lys- 386' at 'Ser-392' respectively and enhances its activity  [...] 
METAP1	470	9606.ENSP00000296411	9606	Homo sapiens	METAP1	Methionine aminopeptidase 1; Cotranslationally removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met- Ala-, Cys, Gly, Pro, Ser, Thr, or Val). Required for normal progression through the cell cycle.
PMPCB	471	9606.ENSP00000249269	9606	Homo sapiens	PMPCB	Mitochondrial-processing peptidase subunit beta; Catalytic subunit of the essential mitochondrial processing protease (MPP), which cleaves the mitochondrial sequence off newly imported precursors proteins  (Probable). Preferentially, cleaves after an arginine at position P2 (By similarity). Required for PINK1 turnover by coupling PINK1 mitochondrial import and cleavage, which results in subsequent PINK1 proteolysis.
PI4KA	472	9606.ENSP00000255882	9606	Homo sapiens	PI4KA	Phosphatidylinositol 4-kinase alpha; Acts on phosphatidylinositol (PtdIns) in the first committed step in the production of the second messenger inositol-1,4,5,- trisphosphate; Belongs to the PI3/PI4-kinase family. Type III PI4K subfamily.
PRDX3	473	9606.ENSP00000298510	9606	Homo sapiens	PRDX3	Thioredoxin-dependent peroxide reductase, mitochondrial; Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Plays a role in cell protection against oxidative stress by detoxifying peroxides. Acts synergistically with MAP3K13 to regulate the activation of NF-kappa-B in the cytosol.
TBK1	474	9606.ENSP00000329967	9606	Homo sapiens	TBK1	Serine/threonine-protein kinase TBK1; Serine/threonine kinase that plays an essential role in regulating inflammatory responses to foreign agents. Following activation of toll-like receptors by viral or bacterial components, associates with TRAF3 and TANK and phosphorylates interferon regulatory factors (IRFs) IRF3 and IRF7 as well as DDX3X. This activity allows subsequent homodimerization and nuclear translocation of the IRFs leading to transcriptional activation of pro-inflammatory and antiviral genes including IFNA and IFNB. In order to establish such an antiviral state, TBK1 form s [...] 
NDUFB2	475	9606.ENSP00000419087	9606	Homo sapiens	NDUFB2	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial; Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), that is believed not to be involved in catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone.
GFPT1	476	9606.ENSP00000349860	9606	Homo sapiens	GFPT1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1; Controls the flux of glucose into the hexosamine pathway. Most likely involved in regulating the availability of precursors for N- and O-linked glycosylation of proteins. Regulates the circadian expression of clock genes ARNTL/BMAL1 and CRY1.
RANBP9	477	9606.ENSP00000011619	9606	Homo sapiens	RANBP9	Ran-binding protein 9; May act as scaffolding protein, and as adapter protein to couple membrane receptors to intracellular signaling pathways (Probable). Acts as a mediator of cell spreading and actin cytoskeleton rearrangement. Core component of the CTLH E3 ubiquitin-protein ligase complex that selectively accepts ubiquitin from UBE2H and mediates ubiquitination and subsequent proteasomal degradation of the transcription factor HBP1. May be involved in signaling of ITGB2/LFA-1 and other integrins. Enhances HGF-MET signaling by recruiting Sos and activating the Ras pathway. Enhances d [...] 
RAD51C	478	9606.ENSP00000336701	9606	Homo sapiens	RAD51C	DNA repair protein RAD51 homolog 3; Essential for the homologous recombination (HR) pathway of DNA repair. Involved in the homologous recombination repair (HRR) pathway of double-stranded DNA breaks arising during DNA replication or induced by DNA-damaging agents. Part of the RAD21 paralog protein complexes BCDX2 and CX3 which act at different stages of the BRCA1- BRCA2-dependent HR pathway. Upon DNA damage, BCDX2 seems to act downstream of BRCA2 recruitment and upstream of RAD51 recruitment; CX3 seems to act downstream of RAD51 recruitment; both complexes bind predominantly to the int [...] 
DLG2	479	9606.ENSP00000365272	9606	Homo sapiens	DLG2	Disks large homolog 2; Required for perception of chronic pain through NMDA receptor signaling. Regulates surface expression of NMDA receptors in dorsal horn neurons of the spinal cord. Interacts with the cytoplasmic tail of NMDA receptor subunits as well as inward rectifying potassium channels. Involved in regulation of synaptic stability at cholinergic synapses. Part of the postsynaptic protein scaffold of excitatory synapses (By similarity).
MPP2	480	9606.ENSP00000428182	9606	Homo sapiens	MPP2	MAGUK p55 subfamily member 2; Postsynaptic MAGUK scaffold protein that links CADM1 cell adhesion molecules to core components of the postsynaptic density (By similarity). In CA1 pyramidal neurons, required for synaptic KCNN2- containing channel function and long-term potentiation expression (By similarity). Seems to negatively regulate SRC function in epithelial cells.
GABRA2	481	9606.ENSP00000427603	9606	Homo sapiens	GABRA2	Gamma-aminobutyric acid receptor subunit alpha-2; Ligand-gated chloride channel which is a component of the heteropentameric receptor for GABA, the major inhibitory neurotransmitter in the brain (By similarity). Plays an important role in the formation of functional inhibitory GABAergic synapses in addition to mediating synaptic inhibition as a GABA-gated ion channel (By similarity). The gamma2 subunit is necessary but not sufficient for a rapid formation of active synaptic contacts and the synaptogenic effect of this subunit is influenced by the type of alpha and beta subunits present [...] 
FAM131B	482	9606.ENSP00000410603	9606	Homo sapiens	FAM131B	Protein FAM131B; Family with sequence similarity 131 member B; Belongs to the FAM131 family.
CDIPT	483	9606.ENSP00000219789	9606	Homo sapiens	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase; Catalyzes the biosynthesis of phosphatidylinositol (PtdIns) as well as PtdIns:inositol exchange reaction. May thus act to reduce an excessive cellular PtdIns content. The exchange activity is due to the reverse reaction of PtdIns synthase and is dependent on CMP, which is tightly bound to the enzyme.
